#################################################################
# created:  08-Jul-2020 09:38:03
# --------------------------------------------------------------
# program:       20181011.012
# PP:            143603
# UTC:           1539249569422392576 - 1539249584522392576
# name:          P6_4.5_3.5_2.5MW_NBI_20ms_5Hz_FB
# description:   
# sessionInfo:   
# comment:       Impurity transport at high-n X2
# tags:      1 - Fuelling: DCH: H2 [5, 5, 5, 5, 5]ms [BG011, BG015] FeedForward
#            2 - Fuelling: DCH: H2 5901ms [BG011] DensityCtrl
#            3 - Fuelling: DCH: H2 57ms [BG015] FlowCtrl
#            4 - Fuelling: DCH: Ar 2ms [BG023] FeedForward
#            5 - Heating: CDA: 3600.0kW
#            6 - Heating: CDA: 2.0159999999999316MJ
#            7 - Heating: CDA: 5.599998999999997s
#            8 - Heating: CDA: 
#            9 - Heating: CDA: 
#           10 - Magnetic field: ACM: 
#           11 - Diagnostics: DBB: 
#           12 - Diagnostics: DBB: 
#           13 - Diagnostics: DBB: 
#           14 - Diagnostics: DBB: 
#           15 - Diagnostics: DBB: 
#           16 - Heating: CBG: 4500.0kW
#           17 - Heating: CBG: 20.165534999999995MJ
#           18 - Heating: CBG: 6.0002s
#           19 - Heating: CBG: X2-mode
#           20 - Heating: CBG: 
#           21 - Heating: CBG: 
#           22 - Heating: CBG: 
#           23 - Heating: CBG: 
#           24 - Heating: CBG: 
#           25 - Heating: CBG: 
#           26 - Heating: CBG: 
#           27 - Heating: CBG: 
#           28 - Magnetic field: AAQ: 
#           29 - Experiment: : Physics
#           30 - Experiment: : Olaf Grulke
#           31 - Experiment: : S65
#           32 - Experiment: : Yevgen Kazakov
#           33 - Experiment: : Arturo Alonso
#           34 - Experiment: : anla_008
#           35 - Experiment: : anla_009
#           36 - Experiment: : rjose_001
#           37 - Experiment: : twegner_004
#           38 - Fuelling: QSQ: Ar
#           39 - Fuelling: QSQ: H2
#           40 - Magnetic field: AAE: KJM+252
#           41 - Magnetic field: AAE: 2-AA78-T1109
#           42 - Diagnostics: QSL Laser Blow-Off: Fe(Ti)
# 
# result:   ok
# 
# --------------------------------------------------------------
# timeSlice/ref:    /51
# version (status):  (4.1)
# logbook:          https://w7x-logbook.ipp-hgw.mpg.de/log.html?id=XP_20181011.12
# requested by:     birger.buttenschoen@ipp.mpg.de
# processed by:     dinklage@ipp.mpg.de
# contributors:     (2) - golo.fuchert@ipp.mpg.de: TS
# contributors:     (3) - npablant@pppl.gov: XICS
# contributors:     (4) - oliver.ford@ipp.mpg.de: CXRS
# contributors:     (5) - dinklage@ipp.mpg.de: TS
# contributors:     (6) - dinklage@ipp.mpg.de: TS and Zeff
# contributors:     (7) - dinklage@ipp.mpg.de: TS and Zeff and CXRS
# contributors:     (9) - dinklage@ipp.mpg.de: fit to data
# contributors:     (12) - dinklage@ipp.mpg.de: calculated from ne fit and Zeff
# contributors:     (13) - dinklage@ipp.mpg.de: n_e and T_e fits
# contributors:     (14) - dinklage@ipp.mpg.de: n_i and T_i fits
# contributors:     (15) - dinklage@ipp.mpg.de: p_e and p_i fits
# contributors:     (16) - hakan.smith@ipp.mpg.de, dinklage@ipp.mpg.de: Hakan
# contributors:     (17) - yurij.turkin@ipp.mpg.de, dinklage@ipp.mpg.de: NTSS
# contributors:     (18) - kian.rahbarnia@ipp.mpg.de: WDIA
# contributors:     (19) - torsten.stange@ipp.mpg.de, heinrich.laqua@ipp.mpg.de: P_ECRH
# contributors:     (20) - knauer@ipp.mpg.de, jakob.brunner@ipp.mpg.de: IF
# contributors:     (21) - ulrich.neuner@ipp.mpg.de: IP
# contributors:     (22) - andreas.pavone@ipp.mpg.de: ZEFF
# contributors:     (23) - udo.hoefel@ipp.mpg.de, hirsch@ipp.mpg.de: ECE
# 
# configID:         339
# 
# parameters:   1 - densityCorrectionFactor: 1.1939
#               2 - ThomsonVersion: 10.0000
#               3 - LaserID: 3.0000
#               4 - Z: 1.0000
#               5 - Zimp: 6.0000
#               6 - a: 0.4980
#               7 - R: 5.4940
#               8 - B: 2.6552
#               9 - iota23: 0.8973
#              10 - iotaa: 0.9644
#              11 - kappa: 5.1417
#              12 - betaTotal: 0.0069
#              13 - betaPeaking: 3.0486
#              14 - mirrorRatio: 0.0965
# 
# results:      1 - Zeff: 1.52441
#               2 - nc: 0.89511
#               3 - neL: 8.215610^{19} m^{-2}
#               4 - Wdia: 443.3884kJ
#               5 - PECH: 2734.8110kW
#               6 - Te0: 1.8646keV
#               7 - Ti0: 1.1554keV
#               8 - ne0: 6.909810^{19} m^{-3}
#               9 - Ip: 0.0734kA
#              10 - tauLRp: 4.0069s
#              11 - tauLRZ: 4.0069s
#              12 - tauLR: 4.0069s
#              13 - IBCp: -1.3590kA
#              14 - IBCp: -1.3590kA
#              15 - IBC: -1.3590kA
#              16 - neLTS: 8.119210^{19} m^{-2}
#              17 - Wkin: 412.0013kJ
#              18 - tauE: 0.1621s
#              19 - |ne|L: 6.3197m^{-3}
#              20 - tauEISS04: 0.2272s
# 
# fit:          1 - T_i (CXRS/CXRS&TS) fitted with GP06 (params: 0.7        0.18)
#               2 - T_e (TS/CXRS&TS) fitted with GP06 (params: 0.3         0.2)
#               3 - n_e (TS) fitted with GP08 (params: 0.65)
#               4 - n_i (TS) fitted with asForNeCorrectedForZeff (params: )
#               5 - p_e () fitted with n_e*T_e (params: )
#               6 - p_i () fitted with n_i*T_i (params: )
#               7 - p () fitted with p_e+p_i (params: )
# 
# --------------------------------------------------------------
#  Profile 1: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              2.9000s
#  data time:         2.8862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number T_e/keV  dy    sy outlier outside HFS upperHalf
1018.00000000 NaN NaN 1.30781580 0.16107310 NaN   0 NaN NaN NaN 
1025.00000000 NaN NaN 5.80673740 0.34247777 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 5.60307650 0.32628152 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 4.19185800 0.47129244 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 4.71104430 0.47743532 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 4.96074000 0.43733990 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 5.26892140 0.42933905 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 4.18516300 0.46982655 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 4.79683730 0.57937956 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 3.69297770 0.32956108 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 4.07420870 0.39213234 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 4.42754270 0.55120260 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 3.42687060 0.55035967 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 4.48739500 0.46911338 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 3.39095300 0.63817996 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 4.53527800 0.51489050 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 3.16240720 0.55748415 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 7.55015330 3.03688000 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 3.59524660 0.72702930 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 0.42159316 0.37500748 NaN   0 NaN NaN NaN 
1076.00000000 NaN NaN 4.84031630 1.31120030 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 3: p_e (kPa)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              2.9000s
#  data time:         2.8862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number p_e/kPa  dy    sy outlier outside HFS upperHalf
1.00000000 NaN NaN 18.01625400 2.09357790 NaN   0 NaN NaN NaN 
2.00000000 NaN NaN 14.68454000 1.32802090 NaN   0 NaN NaN NaN 
3.00000000 NaN NaN 18.19240800 1.67286350 NaN   0 NaN NaN NaN 
4.00000000 NaN NaN 15.50228400 1.20110270 NaN   0 NaN NaN NaN 
5.00000000 NaN NaN 15.60557900 1.56643970 NaN   0 NaN NaN NaN 
6.00000000 NaN NaN 12.24327500 1.45795130 NaN   0 NaN NaN NaN 
7.00000000 NaN NaN 7.12980460 0.62581320 NaN   0 NaN NaN NaN 
8.00000000 NaN NaN 5.41238200 0.42003660 NaN   0 NaN NaN NaN 
9.00000000 NaN NaN 3.98485900 0.34138380 NaN   0 NaN NaN NaN 
10.00000000 NaN NaN 3.00285900 0.29644108 NaN   0 NaN NaN NaN 
11.00000000 NaN NaN 3.57544200 0.39059433 NaN   0 NaN NaN NaN 
12.00000000 NaN NaN 2.32807470 0.26659048 NaN   0 NaN NaN NaN 
13.00000000 NaN NaN 0.89881290 0.09374126 NaN   0 NaN NaN NaN 
14.00000000 NaN NaN 0.25498188 0.02687331 NaN   0 NaN NaN NaN 
15.00000000 NaN NaN 0.02942857 0.00784640 NaN   0 NaN NaN NaN 
16.00000000 NaN NaN 0.83534575 1.54597320 NaN   0 NaN NaN NaN 
1004.00000000 NaN NaN 19.33824300 1.18481080 NaN   0 NaN NaN NaN 
1005.00000000 NaN NaN 23.18955000 1.57415140 NaN   0 NaN NaN NaN 
1006.00000000 NaN NaN 19.54401200 1.68182680 NaN   0 NaN NaN NaN 
1016.00000000 NaN NaN 14.87572800 1.52061450 NaN   0 NaN NaN NaN 
1017.00000000 NaN NaN 13.10189500 1.34367080 NaN   0 NaN NaN NaN 
1018.00000000 NaN NaN 13.40871000 3.09196660 NaN   0 NaN NaN NaN 
1025.00000000 NaN NaN 7.82856800 0.87018910 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 8.13685000 0.87483500 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 3.93894200 0.77158153 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 6.15825000 1.46702930 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 4.53372700 0.65997607 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 5.21037150 0.82583040 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 3.68830630 0.65834403 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 3.27108880 0.92883945 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 1.19515340 0.17959952 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 2.61301610 0.48814890 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 2.00875160 0.52485150 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 1.53075300 0.63921660 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 1.40890460 0.26435720 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 0.60872436 0.19581157 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 0.88914120 0.16165438 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 0.27705416 0.09076086 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 0.12096678 0.05492373 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 0.22451295 0.07422201 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 3.89103220 10.59767150 NaN   0 NaN NaN NaN 
1076.00000000 NaN NaN 0.07755042 0.02485470 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 4: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              2.9000s
#  data time:         2.8862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# x/m   y/m   z/m   dx/m   dy/m   dz/m   sx/m   sy/m   sz/m       T_e/keV   dT_e/keV    outlier outside HFS upperHalf
-5.19259175 0.79153200 0.20750925 NaN NaN NaN NaN NaN NaN 2.00999860 0.20692690 NaN   0 NaN NaN NaN 
-5.23324075 0.80014775 0.19289725 NaN NaN NaN NaN NaN NaN 1.91903920 0.14279045 NaN   0 NaN NaN NaN 
-5.27748325 0.81014125 0.18053550 NaN NaN NaN NaN NaN NaN 2.22034360 0.16743562 NaN   0 NaN NaN NaN 
-5.32167525 0.82287400 0.16412125 NaN NaN NaN NaN NaN NaN 1.71636320 0.11805612 NaN   0 NaN NaN NaN 
-5.37028000 0.83519625 0.14889275 NaN NaN NaN NaN NaN NaN 1.59589480 0.13776310 NaN   0 NaN NaN NaN 
-5.41822425 0.84554450 0.13164600 NaN NaN NaN NaN NaN NaN 1.27418660 0.13766901 NaN   0 NaN NaN NaN 
-5.46902225 0.85978950 0.11507925 NaN NaN NaN NaN NaN NaN 0.88279170 0.07003143 NaN   0 NaN NaN NaN 
-5.52203150 0.87273200 0.09915125 NaN NaN NaN NaN NaN NaN 0.73967147 0.05042192 NaN   0 NaN NaN NaN 
-5.57376300 0.88931425 0.09042575 NaN NaN NaN NaN NaN NaN 0.49791986 0.03690711 NaN   0 NaN NaN NaN 
-5.62765825 0.90367150 0.07454225 NaN NaN NaN NaN NaN NaN 0.46847063 0.04112055 NaN   0 NaN NaN NaN 
-5.68935025 0.91583050 0.04825275 NaN NaN NaN NaN NaN NaN 0.46969740 0.04368442 NaN   0 NaN NaN NaN 
-5.75002875 0.93016400 0.03071100 NaN NaN NaN NaN NaN NaN 0.32509710 0.03003713 NaN   0 NaN NaN NaN 
-5.81168500 0.94813900 0.01166650 NaN NaN NaN NaN NaN NaN 0.13969319 0.01259545 NaN   0 NaN NaN NaN 
-5.87558675 0.96402800 -0.00666175 NaN NaN NaN NaN NaN NaN 0.04683257 0.00372947 NaN   0 NaN NaN NaN 
-5.94736375 0.97964575 -0.03260375 NaN NaN NaN NaN NaN NaN 0.01522718 0.00309341 NaN   0 NaN NaN NaN 
-6.00927625 0.99689725 -0.05071625 NaN NaN NaN NaN NaN NaN 3.62263270 6.30526400 NaN   0 NaN NaN NaN 
-5.29280850 0.81456000 0.17557175 NaN NaN NaN NaN NaN NaN 2.05925060 0.10061639 NaN   0 NaN NaN NaN 
-5.27889075 0.81227900 0.18079000 NaN NaN NaN NaN NaN NaN 2.38346200 0.13796027 NaN   0 NaN NaN NaN 
-5.26307900 0.80972400 0.18671275 NaN NaN NaN NaN NaN NaN 2.07585980 0.15747125 NaN   0 NaN NaN NaN 
-5.09108825 0.76729500 0.24391075 NaN NaN NaN NaN NaN NaN 1.55971960 0.14151585 NaN   0 NaN NaN NaN 
-5.07257525 0.76356550 0.25051350 NaN NaN NaN NaN NaN NaN 1.30942400 0.11612201 NaN   0 NaN NaN NaN 
-5.05418750 0.75803700 0.25731950 NaN NaN NaN NaN NaN NaN 6.39926430 1.24752320 NaN   0 NaN NaN NaN 
-4.98229288 0.74012213 0.28084588 NaN NaN NaN NaN NaN NaN 0.84147215 0.07928167 NaN   0 NaN NaN NaN 
-4.97480260 0.73806838 0.28365263 NaN NaN NaN NaN NaN NaN 0.90639895 0.08192004 NaN   0 NaN NaN NaN 
-4.89367360 0.71821888 0.30698500 NaN NaN NaN NaN NaN NaN 0.58649280 0.09407775 NaN   0 NaN NaN NaN 
-4.88662550 0.71661963 0.30949967 NaN NaN NaN NaN NaN NaN 0.81588650 0.17589699 NaN   0 NaN NaN NaN 
-4.85716780 0.70998075 0.32000300 NaN NaN NaN NaN NaN NaN 0.57042500 0.06607701 NaN   0 NaN NaN NaN 
-4.85052990 0.70843892 0.32237633 NaN NaN NaN NaN NaN NaN 0.61721516 0.08390857 NaN   0 NaN NaN NaN 
-4.83219530 0.70858225 0.33099625 NaN NaN NaN NaN NaN NaN 0.55005264 0.07633281 NaN   0 NaN NaN NaN 
-4.82562133 0.70651542 0.33300008 NaN NaN NaN NaN NaN NaN 0.42562485 0.10937921 NaN   0 NaN NaN NaN 
-4.77590200 0.69174825 0.34905075 NaN NaN NaN NaN NaN NaN 0.20199311 0.02442219 NaN   0 NaN NaN NaN 
-4.76938770 0.68977908 0.35102392 NaN NaN NaN NaN NaN NaN 0.40030262 0.06409346 NaN   0 NaN NaN NaN 
-4.74551060 0.68563367 0.35948108 NaN NaN NaN NaN NaN NaN 0.28317383 0.06504975 NaN   0 NaN NaN NaN 
-4.73646042 0.68343433 0.36215992 NaN NaN NaN NaN NaN NaN 0.27880275 0.10746856 NaN   0 NaN NaN NaN 
-4.71145280 0.67821367 0.37430775 NaN NaN NaN NaN NaN NaN 0.19596429 0.03053369 NaN   0 NaN NaN NaN 
