#################################################################
# created:  07-Jul-2020 09:17:13
# --------------------------------------------------------------
# program:       20180927.025
# PP:            135371
# UTC:           1538045997798849024 - 1538046023148848896
# name:          ID18_2-4MW_ne_3.5-6_16.25s
# description:   
# sessionInfo:   
# comment:       Configuration Scans (High Iota)
# tags:      1 - Fuelling: DCH: H2 [5, 5, 5, 5, 5]ms [BG011, BG015] FeedForward
#            2 - Fuelling: DCH: H2 16151ms [BG011] DensityCtrl
#            3 - Fuelling: DCH: H2 57ms [BG015] FlowCtrl
#            4 - Diagnostics: DBB: 
#            5 - Diagnostics: DBB: 
#            6 - Diagnostics: DBB: 
#            7 - Diagnostics: DBB: 
#            8 - Diagnostics: DBB: 
#            9 - Heating: CBG: 4500.0kW
#           10 - Heating: CBG: 54.825425MJ
#           11 - Heating: CBG: 16.2502s
#           12 - Heating: CBG: X2-mode
#           13 - Heating: CBG: 
#           14 - Heating: CBG: 
#           15 - Heating: CBG: 
#           16 - Heating: CBG: 
#           17 - Heating: CBG: 
#           18 - Heating: CBG: 
#           19 - Heating: CBG: 
#           20 - Heating: CBG: 
#           21 - Heating: CBG: 
#           22 - Heating: CBG: 
#           23 - Heating: CBG: 
#           24 - Heating: CBG: 
#           25 - Heating: CBG: 
#           26 - Heating: CBG: 
#           27 - Heating: CBG: 
#           28 - Magnetic field: AAQ: 
#           29 - Experiment: : Physics
#           30 - Experiment: : Olaf Grulke
#           31 - Experiment: : S53
#           32 - Experiment: : Tamara Andreeva
#           33 - Experiment: : Marcin Jakubowski
#           34 - Experiment: : tya_003
#           35 - Experiment: : uhn_005
#           36 - Experiment: : sjamsa_010
#           37 - Experiment: : thomsen_005
#           38 - Experiment: : kbr_006
#           39 - Experiment: : daz_003
#           40 - Experiment: : daz_004
#           41 - Experiment: : cob_001
#           42 - Experiment: : fwa_008
#           43 - Fuelling: QSQ: Ar
#           44 - Magnetic field: AAE: FMM002+252
# 
# --------------------------------------------------------------
# timeSlice/ref:    /103
# version (status):  (4.1)
# logbook:          https://w7x-logbook.ipp-hgw.mpg.de/log.html?id=XP_20180927.25
# requested by:     tya@ipp.mpg.degeiger@ipp.mpg.de
# processed by:     dinklage@ipp.mpg.de
# contributors:     (1) - geiger@ipp.mpg.de: equilibrium
# contributors:     (2) - golo.fuchert@ipp.mpg.de: TS
# contributors:     (3) - npablant@pppl.gov: XICS
# contributors:     (4) - dinklage@ipp.mpg.de: TS
# contributors:     (5) - dinklage@ipp.mpg.de: TS and Zeff
# contributors:     (6) - dinklage@ipp.mpg.de: TS and Zeff and XICS
# contributors:     (8) - dinklage@ipp.mpg.de: fit to data
# contributors:     (11) - dinklage@ipp.mpg.de: calculated from ne fit and Zeff
# contributors:     (12) - dinklage@ipp.mpg.de: n_e and T_e fits
# contributors:     (13) - dinklage@ipp.mpg.de: n_i and T_i fits
# contributors:     (14) - dinklage@ipp.mpg.de: p_e and p_i fits
# contributors:     (15) - hakan.smith@ipp.mpg.de, dinklage@ipp.mpg.de: Hakan
# contributors:     (16) - yurij.turkin@ipp.mpg.de, dinklage@ipp.mpg.de: NTSS
# contributors:     (17) - kian.rahbarnia@ipp.mpg.de: WDIA
# contributors:     (18) - torsten.stange@ipp.mpg.de, heinrich.laqua@ipp.mpg.de: P_ECRH
# contributors:     (19) - knauer@ipp.mpg.de, jakob.brunner@ipp.mpg.de: IF
# contributors:     (20) - ulrich.neuner@ipp.mpg.de: IP
# contributors:     (21) - andreas.pavone@ipp.mpg.de: ZEFF
# contributors:     (22) - udo.hoefel@ipp.mpg.de, hirsch@ipp.mpg.de: ECE
# 
# configID:         278
# 
# parameters:   1 - densityCorrectionFactor: 1.3900
#               2 - ThomsonVersion: 10.0000
#               3 - LaserID: 3.0000
#               4 - Z: 1.0000
#               5 - Zimp: 6.0000
#               6 - a: 0.5406
#               7 - R: 5.5118
#               8 - B: 2.3802
#               9 - iota23: 0.9476
#              10 - iotaa: 1.0562
#              11 - kappa: 6.1334
#              12 - betaTotal: 0.0044
#              13 - betaPeaking: 3.0392
#              14 - mirrorRatio: 0.0437
# 
# results:      1 - Zeff: 1.51521
#               2 - nc: 0.89701
#               3 - neL: 6.043410^{19} m^{-2}
#               4 - Wdia: 656.9105kJ
#               5 - PECH: 3852.5801kW
#               6 - Te0: 3.5650keV
#               7 - Ti0: 1.9628keV
#               8 - ne0: 4.928510^{19} m^{-3}
#               9 - Ip: 2.5202kA
#              10 - tauLRp: 11.8676s
#              11 - tauLRZ: 11.8676s
#              12 - tauLR: 11.8676s
#              13 - IBCp: 4.7500kA
#              14 - IBCp: 4.7500kA
#              15 - IBC: 4.7500kA
#              16 - neLTS: 6.247910^{19} m^{-2}
#              17 - Wkin: 650.0906kJ
#              18 - tauE: 0.1705s
#              19 - |ne|L: 4.6488m^{-3}
#              20 - tauEISS04: 0.2022s
# 
# fit:          1 - T_i (XICS and TS) fitted with GP06u (params: 0.3        0.14        0.25           3)
#               2 - T_e (TS) fitted with GP06u (params: 0.3           80)
#               3 - n_e (TS) fitted with GP08 (params: 0.5)
#               4 - n_i (TS) fitted with asForNeCorrectedForZeff (params: )
#               5 - p_e (TS) fitted with n_e*T_e (params: )
#               6 - p_i () fitted with n_i*T_i (params: )
#               7 - p () fitted with p_e+p_i (params: )
# 
# --------------------------------------------------------------
#  Profile 1: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              13.0000s
#  data time:         12.9862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number T_e/keV  dy    sy outlier outside HFS upperHalf
1017.00000000 NaN NaN 4.04507450 0.20499386 NaN   0 NaN NaN NaN 
1018.00000000 NaN NaN 0.79023653 0.14392039 NaN   0 NaN NaN NaN 
1025.00000000 NaN NaN 3.96072300 0.23249544 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 3.85830640 0.23669450 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 3.16912630 0.34805104 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 2.99828530 0.35346234 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 3.47599300 0.34331137 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 4.04889600 0.39632450 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 3.19097380 0.34991738 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 2.97485330 0.40361577 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 1.98473390 0.18186964 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 2.75823520 0.28479517 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 3.02924920 0.42742315 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 2.97135500 0.48243067 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 2.51946800 0.30241248 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 2.02690980 0.44890330 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 1.86973990 0.35117227 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 1.98359000 0.50729300 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 1.95520010 0.49372095 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 1.81702840 0.30282402 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 2.38473700 1.35795600 NaN   0 NaN NaN NaN 
1076.00000000 NaN NaN 1.37236460 0.30417275 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 3: p_e (kPa)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              13.0000s
#  data time:         12.9862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number p_e/kPa  dy    sy outlier outside HFS upperHalf
1.00000000 NaN NaN 20.71630900 2.83190370 NaN   0 NaN NaN NaN 
2.00000000 NaN NaN 17.69350400 1.88750830 NaN   0 NaN NaN NaN 
3.00000000 NaN NaN 21.70718000 2.62382560 NaN   0 NaN NaN NaN 
4.00000000 NaN NaN 21.43290500 1.88678700 NaN   0 NaN NaN NaN 
5.00000000 NaN NaN 20.58851400 3.13207150 NaN   0 NaN NaN NaN 
6.00000000 NaN NaN 16.62575300 2.33869310 NaN   0 NaN NaN NaN 
7.00000000 NaN NaN 13.41115800 1.23236170 NaN   0 NaN NaN NaN 
8.00000000 NaN NaN 11.09176800 1.02346580 NaN   0 NaN NaN NaN 
9.00000000 NaN NaN 10.55917100 0.97411850 NaN   0 NaN NaN NaN 
10.00000000 NaN NaN 6.43784050 0.71245280 NaN   0 NaN NaN NaN 
11.00000000 NaN NaN 7.43065550 0.64675500 NaN   0 NaN NaN NaN 
12.00000000 NaN NaN 4.73776150 0.49162892 NaN   0 NaN NaN NaN 
13.00000000 NaN NaN 2.24289320 0.25840798 NaN   0 NaN NaN NaN 
14.00000000 NaN NaN 0.48501593 0.06620746 NaN   0 NaN NaN NaN 
15.00000000 NaN NaN 0.02831080 0.01849877 NaN   0 NaN NaN NaN 
16.00000000 NaN NaN 8.63158500 23.55345300 NaN   1 NaN NaN NaN 
1004.00000000 NaN NaN 23.17833500 1.82229630 NaN   0 NaN NaN NaN 
1005.00000000 NaN NaN 23.85190800 1.77358200 NaN   0 NaN NaN NaN 
1006.00000000 NaN NaN 74.37393000 20.88494500 NaN   1 NaN NaN NaN 
1016.00000000 NaN NaN 19.37142000 2.09686600 NaN   0 NaN NaN NaN 
1017.00000000 NaN NaN 18.01979400 2.03850030 NaN   0 NaN NaN NaN 
1018.00000000 NaN NaN 31.65237400 13.06880800 NaN   1 NaN NaN NaN 
1025.00000000 NaN NaN 11.19087300 1.49165140 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 11.08324900 1.53568180 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 8.82425500 2.34703640 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 5.84260700 1.31290110 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 6.31810050 1.07828720 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 6.51792570 1.14185980 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 6.02009900 1.24925350 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 3.95877600 0.79790440 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 2.54972340 0.39138925 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 4.04875200 0.70125360 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 3.74794170 0.92921364 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 2.16397980 0.86725515 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 2.05249360 0.42331000 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 0.85991085 0.36621310 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 0.50048727 0.15884598 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 0.17779173 0.09289728 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 0.10593486 0.03796826 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 0.28704527 0.06582755 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 0.03820770 0.02586872 NaN   0 NaN NaN NaN 
1076.00000000 NaN NaN 0.14440197 0.07909770 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 4: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              13.0000s
#  data time:         12.9862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# x/m   y/m   z/m   dx/m   dy/m   dz/m   sx/m   sy/m   sz/m       T_e/keV   dT_e/keV    outlier outside HFS upperHalf
-5.19259175 0.79153200 0.20750925 NaN NaN NaN NaN NaN NaN 3.70305590 0.45713976 NaN   0 NaN NaN NaN 
-5.23324075 0.80014775 0.19289725 NaN NaN NaN NaN NaN NaN 3.48459700 0.32364333 NaN   0 NaN NaN NaN 
-5.27748325 0.81014125 0.18053550 NaN NaN NaN NaN NaN NaN 3.95253600 0.41986623 NaN   0 NaN NaN NaN 
-5.32167525 0.82287400 0.16412125 NaN NaN NaN NaN NaN NaN 3.58713720 0.28133222 NaN   0 NaN NaN NaN 
-5.37028000 0.83519625 0.14889275 NaN NaN NaN NaN NaN NaN 3.51995040 0.47738895 NaN   0 NaN NaN NaN 
-5.41822425 0.84554450 0.13164600 NaN NaN NaN NaN NaN NaN 2.71393540 0.34091020 NaN   0 NaN NaN NaN 
-5.46902225 0.85978950 0.11507925 NaN NaN NaN NaN NaN NaN 2.48990400 0.20232554 NaN   0 NaN NaN NaN 
-5.52203150 0.87273200 0.09915125 NaN NaN NaN NaN NaN NaN 2.26510480 0.18538326 NaN   0 NaN NaN NaN 
-5.57376300 0.88931425 0.09042575 NaN NaN NaN NaN NaN NaN 1.80666500 0.14395767 NaN   0 NaN NaN NaN 
-5.62765825 0.90367150 0.07454225 NaN NaN NaN NaN NaN NaN 1.32464750 0.13238013 NaN   0 NaN NaN NaN 
-5.68935025 0.91583050 0.04825275 NaN NaN NaN NaN NaN NaN 1.23942420 0.08592707 NaN   0 NaN NaN NaN 
-5.75002875 0.93016400 0.03071100 NaN NaN NaN NaN NaN NaN 0.87572470 0.06972913 NaN   0 NaN NaN NaN 
-5.81168500 0.94813900 0.01166650 NaN NaN NaN NaN NaN NaN 0.48449140 0.04904393 NaN   0 NaN NaN NaN 
-5.87558675 0.96402800 -0.00666175 NaN NaN NaN NaN NaN NaN 0.15833840 0.01701335 NaN   0 NaN NaN NaN 
-5.94736375 0.97964575 -0.03260375 NaN NaN NaN NaN NaN NaN 0.03814105 0.02322603 NaN   0 NaN NaN NaN 
-6.00927625 0.99689725 -0.05071625 NaN NaN NaN NaN NaN NaN 24.99998900 59.31641800 NaN   1 NaN NaN NaN 
-5.29280850 0.81456000 0.17557175 NaN NaN NaN NaN NaN NaN 3.59427480 0.24301640 NaN   0 NaN NaN NaN 
-5.27889075 0.81227900 0.18079000 NaN NaN NaN NaN NaN NaN 3.39373600 0.21688230 NaN   0 NaN NaN NaN 
-5.26307900 0.80972400 0.18671275 NaN NaN NaN NaN NaN NaN 24.99997300 6.59071300 NaN   1 NaN NaN NaN 
-5.09108825 0.76729500 0.24391075 NaN NaN NaN NaN NaN NaN 2.89710160 0.27877286 NaN   0 NaN NaN NaN 
-5.07257525 0.76356550 0.25051350 NaN NaN NaN NaN NaN NaN 2.78043650 0.28121206 NaN   0 NaN NaN NaN 
-5.05418750 0.75803700 0.25731950 NaN NaN NaN NaN NaN NaN 24.99993100 9.26366800 NaN   1 NaN NaN NaN 
-4.98229288 0.74012213 0.28084588 NaN NaN NaN NaN NaN NaN 1.76351490 0.21104035 NaN   0 NaN NaN NaN 
-4.97480260 0.73806838 0.28365263 NaN NaN NaN NaN NaN NaN 1.79291630 0.22274862 NaN   0 NaN NaN NaN 
-4.89367360 0.71821888 0.30698500 NaN NaN NaN NaN NaN NaN 1.73791350 0.42099625 NaN   0 NaN NaN NaN 
-4.88662550 0.71661963 0.30949967 NaN NaN NaN NaN NaN NaN 1.21625140 0.23267514 NaN   0 NaN NaN NaN 
-4.85716780 0.70998075 0.32000300 NaN NaN NaN NaN NaN NaN 1.13448110 0.15790169 NaN   0 NaN NaN NaN 
-4.85052990 0.70843892 0.32237633 NaN NaN NaN NaN NaN NaN 1.00476030 0.14598203 NaN   0 NaN NaN NaN 
-4.83219530 0.70858225 0.33099625 NaN NaN NaN NaN NaN NaN 1.17752470 0.20744824 NaN   0 NaN NaN NaN 
-4.82562133 0.70651542 0.33300008 NaN NaN NaN NaN NaN NaN 0.83058673 0.12379865 NaN   0 NaN NaN NaN 
-4.77590200 0.69174825 0.34905075 NaN NaN NaN NaN NaN NaN 0.80182650 0.09874590 NaN   0 NaN NaN NaN 
-4.76938770 0.68977908 0.35102392 NaN NaN NaN NaN NaN NaN 0.91617720 0.12740451 NaN   0 NaN NaN NaN 
-4.74551060 0.68563367 0.35948108 NaN NaN NaN NaN NaN NaN 0.77223146 0.15742661 NaN   0 NaN NaN NaN 
-4.73646042 0.68343433 0.36215992 NaN NaN NaN NaN NaN NaN 0.45455694 0.16655312 NaN   0 NaN NaN NaN 
-4.71145280 0.67821367 0.37430775 NaN NaN NaN NaN NaN NaN 0.50846680 0.08527765 NaN   0 NaN NaN NaN 
-4.70413892 0.67690600 0.37604450 NaN NaN NaN NaN NaN NaN 0.26479430 0.09632050 NaN   0 NaN NaN NaN 
-4.66843170 0.66836700 0.38848900 NaN NaN NaN NaN NaN NaN 0.16707115 0.04274405 NaN   0 NaN NaN NaN 
