#################################################################
# created:  08-Jul-2020 09:19:58
# --------------------------------------------------------------
# program:       20181011.012
# PP:            143603
# UTC:           1539249569422392576 - 1539249584522392576
# name:          P6_4.5_3.5_2.5MW_NBI_20ms_5Hz_FB
# description:   
# sessionInfo:   
# comment:       Impurity transport at high-n X2
# tags:      1 - Fuelling: DCH: H2 [5, 5, 5, 5, 5]ms [BG011, BG015] FeedForward
#            2 - Fuelling: DCH: H2 5901ms [BG011] DensityCtrl
#            3 - Fuelling: DCH: H2 57ms [BG015] FlowCtrl
#            4 - Fuelling: DCH: Ar 2ms [BG023] FeedForward
#            5 - Heating: CDA: 3600.0kW
#            6 - Heating: CDA: 2.0159999999999316MJ
#            7 - Heating: CDA: 5.599998999999997s
#            8 - Heating: CDA: 
#            9 - Heating: CDA: 
#           10 - Magnetic field: ACM: 
#           11 - Diagnostics: DBB: 
#           12 - Diagnostics: DBB: 
#           13 - Diagnostics: DBB: 
#           14 - Diagnostics: DBB: 
#           15 - Diagnostics: DBB: 
#           16 - Heating: CBG: 4500.0kW
#           17 - Heating: CBG: 20.165534999999995MJ
#           18 - Heating: CBG: 6.0002s
#           19 - Heating: CBG: X2-mode
#           20 - Heating: CBG: 
#           21 - Heating: CBG: 
#           22 - Heating: CBG: 
#           23 - Heating: CBG: 
#           24 - Heating: CBG: 
#           25 - Heating: CBG: 
#           26 - Heating: CBG: 
#           27 - Heating: CBG: 
#           28 - Magnetic field: AAQ: 
#           29 - Experiment: : Physics
#           30 - Experiment: : Olaf Grulke
#           31 - Experiment: : S65
#           32 - Experiment: : Yevgen Kazakov
#           33 - Experiment: : Arturo Alonso
#           34 - Experiment: : anla_008
#           35 - Experiment: : anla_009
#           36 - Experiment: : rjose_001
#           37 - Experiment: : twegner_004
#           38 - Fuelling: QSQ: Ar
#           39 - Fuelling: QSQ: H2
#           40 - Magnetic field: AAE: KJM+252
#           41 - Magnetic field: AAE: 2-AA78-T1109
#           42 - Diagnostics: QSL Laser Blow-Off: Fe(Ti)
# 
# result:   ok
# 
# --------------------------------------------------------------
# timeSlice/ref:    /50
# version (status):  (4.1)
# logbook:          https://w7x-logbook.ipp-hgw.mpg.de/log.html?id=XP_20181011.12
# requested by:     birger.buttenschoen@ipp.mpg.de
# processed by:     dinklage@ipp.mpg.de
# contributors:     (1) - geiger@ipp.mpg.de: equilibrium
# contributors:     (2) - golo.fuchert@ipp.mpg.de: TS
# contributors:     (3) - npablant@pppl.gov: XICS
# contributors:     (4) - oliver.ford@ipp.mpg.de: CXRS
# contributors:     (5) - dinklage@ipp.mpg.de: TS
# contributors:     (6) - dinklage@ipp.mpg.de: TS and Zeff
# contributors:     (7) - dinklage@ipp.mpg.de: TS and Zeff and CXRS
# contributors:     (9) - dinklage@ipp.mpg.de: fit to data
# contributors:     (12) - dinklage@ipp.mpg.de: calculated from ne fit and Zeff
# contributors:     (13) - dinklage@ipp.mpg.de: n_e and T_e fits
# contributors:     (14) - dinklage@ipp.mpg.de: n_i and T_i fits
# contributors:     (15) - dinklage@ipp.mpg.de: p_e and p_i fits
# contributors:     (16) - hakan.smith@ipp.mpg.de, dinklage@ipp.mpg.de: Hakan
# contributors:     (17) - yurij.turkin@ipp.mpg.de, dinklage@ipp.mpg.de: NTSS
# contributors:     (18) - kian.rahbarnia@ipp.mpg.de: WDIA
# contributors:     (19) - torsten.stange@ipp.mpg.de, heinrich.laqua@ipp.mpg.de: P_ECRH
# contributors:     (20) - knauer@ipp.mpg.de, jakob.brunner@ipp.mpg.de: IF
# contributors:     (21) - ulrich.neuner@ipp.mpg.de: IP
# contributors:     (22) - andreas.pavone@ipp.mpg.de: ZEFF
# contributors:     (23) - udo.hoefel@ipp.mpg.de, hirsch@ipp.mpg.de: ECE
# 
# configID:         339
# 
# parameters:   1 - densityCorrectionFactor: 1.2412
#               2 - ThomsonVersion: 10.0000
#               3 - LaserID: 3.0000
#               4 - Z: 1.0000
#               5 - Zimp: 6.0000
#               6 - a: 0.4980
#               7 - R: 5.4940
#               8 - B: 2.6552
#               9 - iota23: 0.8973
#              10 - iotaa: 0.9644
#              11 - kappa: 5.1417
#              12 - betaTotal: 0.0069
#              13 - betaPeaking: 3.0486
#              14 - mirrorRatio: 0.0965
# 
# results:      1 - Zeff: 1.43931
#               2 - nc: 0.91211
#               3 - neL: 7.731110^{19} m^{-2}
#               4 - Wdia: 504.1307kJ
#               5 - PECH: 3669.6007kW
#               6 - Te0: 2.3736keV
#               7 - Ti0: 1.2841keV
#               8 - ne0: 6.283510^{19} m^{-3}
#               9 - Ip: 0.1929kA
#              10 - tauLRp: 5.1294s
#              11 - tauLRZ: 5.1294s
#              12 - tauLR: 5.1294s
#              13 - IBCp: -1.4530kA
#              14 - IBCp: -1.4530kA
#              15 - IBC: -1.4530kA
#              16 - neLTS: 7.775610^{19} m^{-2}
#              17 - Wkin: 464.2890kJ
#              18 - tauE: 0.1374s
#              19 - |ne|L: 5.9470m^{-3}
#              20 - tauEISS04: 0.1838s
# 
# fit:          1 - T_i (CXRS/CXRS&TS) fitted with GP06 (params: 0.7        0.18)
#               2 - T_e (TS/CXRS&TS) fitted with GP06 (params: 0.3         0.2)
#               3 - n_e (TS) fitted with GP08 (params: 0.65)
#               4 - n_i (TS) fitted with asForNeCorrectedForZeff (params: )
#               5 - p_e () fitted with n_e*T_e (params: )
#               6 - p_i () fitted with n_i*T_i (params: )
#               7 - p () fitted with p_e+p_i (params: )
# 
# --------------------------------------------------------------
#  Profile 1: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              1.3000s
#  data time:         1.2862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number T_e/keV  dy    sy outlier outside HFS upperHalf
1025.00000000 NaN NaN 5.48765660 0.30413476 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 5.15425630 0.30528665 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 4.11118300 0.42761746 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 4.38034500 0.48876000 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 4.52900550 0.41830770 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 5.21847720 0.44645527 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 3.79826000 0.48291007 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 3.99414750 0.53733397 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 2.42241950 0.23856895 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 3.93037750 0.39420950 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 3.90417430 0.56484140 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 4.38418100 0.69589250 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 4.26526830 0.40906414 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 2.94876070 0.58637226 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 3.99933310 0.53114800 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 3.67853860 0.58323175 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 3.56120660 0.55794020 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 3.46619630 0.42099625 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 5.10272930 0.68315310 NaN   0 NaN NaN NaN 
1076.00000000 NaN NaN 3.49786640 0.52002940 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 3: p_e (kPa)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              1.3000s
#  data time:         1.2862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number p_e/kPa  dy    sy outlier outside HFS upperHalf
1.00000000 NaN NaN 20.17685900 2.63871860 NaN   0 NaN NaN NaN 
2.00000000 NaN NaN 15.73021600 1.42377250 NaN   0 NaN NaN NaN 
3.00000000 NaN NaN 16.69462200 1.54838730 NaN   0 NaN NaN NaN 
4.00000000 NaN NaN 18.20789300 1.51099790 NaN   0 NaN NaN NaN 
5.00000000 NaN NaN 14.56847900 1.38028630 NaN   0 NaN NaN NaN 
6.00000000 NaN NaN 14.19007500 1.94677820 NaN   0 NaN NaN NaN 
7.00000000 NaN NaN 8.02209400 0.54263200 NaN   0 NaN NaN NaN 
8.00000000 NaN NaN 5.91933160 0.57637036 NaN   0 NaN NaN NaN 
9.00000000 NaN NaN 5.46650000 0.44156590 NaN   0 NaN NaN NaN 
10.00000000 NaN NaN 3.84518810 0.43840244 NaN   0 NaN NaN NaN 
11.00000000 NaN NaN 3.32233860 0.36227992 NaN   0 NaN NaN NaN 
12.00000000 NaN NaN 2.13134600 0.24946968 NaN   0 NaN NaN NaN 
13.00000000 NaN NaN 1.29202830 0.12202644 NaN   0 NaN NaN NaN 
14.00000000 NaN NaN 0.50561940 0.06787381 NaN   0 NaN NaN NaN 
15.00000000 NaN NaN 0.05723469 0.01497605 NaN   0 NaN NaN NaN 
16.00000000 NaN NaN 7.30058200 12.18458000 NaN   1 NaN NaN NaN 
1004.00000000 NaN NaN 21.79983300 1.67625980 NaN   0 NaN NaN NaN 
1005.00000000 NaN NaN 22.65609400 1.69492410 NaN   0 NaN NaN NaN 
1006.00000000 NaN NaN 23.46188000 1.79753700 NaN   0 NaN NaN NaN 
1016.00000000 NaN NaN 16.00903500 1.87671080 NaN   0 NaN NaN NaN 
1017.00000000 NaN NaN 15.36829800 1.76298480 NaN   0 NaN NaN NaN 
1018.00000000 NaN NaN 10.09957800 1.53407230 NaN   0 NaN NaN NaN 
1025.00000000 NaN NaN 10.07267500 1.07596240 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 9.72166000 1.12576900 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 4.11808970 0.90737380 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 6.23078730 1.50317530 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 4.51123480 0.58673000 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 5.51737500 0.86335766 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 3.79999950 1.24586310 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 3.00880620 0.95638860 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 1.91660260 0.37214684 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 2.25918630 0.56989074 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 2.07432580 0.71600000 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 1.68703910 0.50741660 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 2.16013720 0.45919440 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 1.09766860 0.46057320 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 1.10614010 0.24122871 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 0.60661710 0.14961067 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 0.36630350 0.08304624 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 0.50581354 0.08517084 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 0.23708649 0.04839594 NaN   0 NaN NaN NaN 
1076.00000000 NaN NaN 0.28964552 0.08181805 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 4: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              1.3000s
#  data time:         1.2862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# x/m   y/m   z/m   dx/m   dy/m   dz/m   sx/m   sy/m   sz/m       T_e/keV   dT_e/keV    outlier outside HFS upperHalf
-5.19259175 0.79153200 0.20750925 NaN NaN NaN NaN NaN NaN 2.77015140 0.32497633 NaN   0 NaN NaN NaN 
-5.23324075 0.80014775 0.19289725 NaN NaN NaN NaN NaN NaN 2.37533710 0.17719345 NaN   0 NaN NaN NaN 
-5.27748325 0.81014125 0.18053550 NaN NaN NaN NaN NaN NaN 2.45889570 0.18680505 NaN   0 NaN NaN NaN 
-5.32167525 0.82287400 0.16412125 NaN NaN NaN NaN NaN NaN 2.36766270 0.17631105 NaN   0 NaN NaN NaN 
-5.37028000 0.83519625 0.14889275 NaN NaN NaN NaN NaN NaN 1.75548730 0.13950202 NaN   0 NaN NaN NaN 
-5.41822425 0.84554450 0.13164600 NaN NaN NaN NaN NaN NaN 1.69263230 0.21281563 NaN   0 NaN NaN NaN 
-5.46902225 0.85978950 0.11507925 NaN NaN NaN NaN NaN NaN 1.10039030 0.06077264 NaN   0 NaN NaN NaN 
-5.52203150 0.87273200 0.09915125 NaN NaN NaN NaN NaN NaN 0.95888555 0.08531597 NaN   0 NaN NaN NaN 
-5.57376300 0.88931425 0.09042575 NaN NaN NaN NaN NaN NaN 0.76897620 0.05274785 NaN   0 NaN NaN NaN 
-5.62765825 0.90367150 0.07454225 NaN NaN NaN NaN NaN NaN 0.65763560 0.06779344 NaN   0 NaN NaN NaN 
-5.68935025 0.91583050 0.04825275 NaN NaN NaN NaN NaN NaN 0.46230862 0.04273147 NaN   0 NaN NaN NaN 
-5.75002875 0.93016400 0.03071100 NaN NaN NaN NaN NaN NaN 0.33010910 0.03076153 NaN   0 NaN NaN NaN 
-5.81168500 0.94813900 0.01166650 NaN NaN NaN NaN NaN NaN 0.20967448 0.01733326 NaN   0 NaN NaN NaN 
-5.87558675 0.96402800 -0.00666175 NaN NaN NaN NaN NaN NaN 0.09098289 0.01077089 NaN   0 NaN NaN NaN 
-5.94736375 0.97964575 -0.03260375 NaN NaN NaN NaN NaN NaN 0.02489255 0.00569064 NaN   0 NaN NaN NaN 
-6.00927625 0.99689725 -0.05071625 NaN NaN NaN NaN NaN NaN 24.99999400 0.00000000 NaN   1 NaN NaN NaN 
-5.29280850 0.81456000 0.17557175 NaN NaN NaN NaN NaN NaN 2.52733920 0.17129742 NaN   0 NaN NaN NaN 
-5.27889075 0.81227900 0.18079000 NaN NaN NaN NaN NaN NaN 2.58887390 0.16864054 NaN   0 NaN NaN NaN 
-5.26307900 0.80972400 0.18671275 NaN NaN NaN NaN NaN NaN 2.69173740 0.17831440 NaN   0 NaN NaN NaN 
-5.09108825 0.76729500 0.24391075 NaN NaN NaN NaN NaN NaN 1.79444170 0.19090377 NaN   0 NaN NaN NaN 
-5.07257525 0.76356550 0.25051350 NaN NaN NaN NaN NaN NaN 1.72160780 0.17739658 NaN   0 NaN NaN NaN 
-5.05418750 0.75803700 0.25731950 NaN NaN NaN NaN NaN NaN 3.84925030 0.42564770 NaN   0 NaN NaN NaN 
-4.98229288 0.74012213 0.28084588 NaN NaN NaN NaN NaN NaN 1.14563820 0.10461718 NaN   0 NaN NaN NaN 
-4.97480260 0.73806838 0.28365263 NaN NaN NaN NaN NaN NaN 1.17723740 0.11714231 NaN   0 NaN NaN NaN 
-4.89367360 0.71821888 0.30698500 NaN NaN NaN NaN NaN NaN 0.62519950 0.12144057 NaN   0 NaN NaN NaN 
-4.88662550 0.71661963 0.30949967 NaN NaN NaN NaN NaN NaN 0.88781860 0.18990030 NaN   0 NaN NaN NaN 
-4.85716780 0.70998075 0.32000300 NaN NaN NaN NaN NaN NaN 0.62170196 0.05692837 NaN   0 NaN NaN NaN 
-4.85052990 0.70843892 0.32237633 NaN NaN NaN NaN NaN NaN 0.65990037 0.08646116 NaN   0 NaN NaN NaN 
-4.83219530 0.70858225 0.33099625 NaN NaN NaN NaN NaN NaN 0.62443680 0.18870685 NaN   0 NaN NaN NaN 
-4.82562133 0.70651542 0.33300008 NaN NaN NaN NaN NaN NaN 0.47017520 0.13540602 NaN   0 NaN NaN NaN 
-4.77590200 0.69174825 0.34905075 NaN NaN NaN NaN NaN NaN 0.49382415 0.08263696 NaN   0 NaN NaN NaN 
-4.76938770 0.68977908 0.35102392 NaN NaN NaN NaN NaN NaN 0.35876277 0.08303852 NaN   0 NaN NaN NaN 
-4.74551060 0.68563367 0.35948108 NaN NaN NaN NaN NaN NaN 0.33161747 0.10392532 NaN   0 NaN NaN NaN 
-4.73646042 0.68343433 0.36215992 NaN NaN NaN NaN NaN NaN 0.24017416 0.06135972 NaN   0 NaN NaN NaN 
