#################################################################
# created:  01-Jul-2020 08:19:02
# --------------------------------------------------------------
# program:       20181009.043
# PP:            141483
# UTC:           1539097572423392512 - 1539097587723392512
# name:          P9_NBI5000ms_C1E5_O2_1s_v7
# description:   
# sessionInfo:   
# comment:       NBI Heating in High Mirror
# tags:      1 - Fuelling: DCH: H2 [5, 5, 5, 5, 5]ms [BG011, BG015] FeedForward
#            2 - Fuelling: DCH: H2 5901ms [BG011] DensityCtrl
#            3 - Fuelling: DCH: H2 37ms [BG015] FlowCtrl
#            4 - Fuelling: DCH: Ar 2ms [BG023] FeedForward
#            5 - Heating: CDA: 3600.0kW
#            6 - Heating: CDA: 17.639996399999983MJ
#            7 - Heating: CDA: 4.999998000000005s
#            8 - Heating: CDA: 
#            9 - Heating: CDA: 
#           10 - Diagnostics: DBB: 
#           11 - Diagnostics: DBB: 
#           12 - Diagnostics: DBB: 
#           13 - Diagnostics: DBB: 
#           14 - Diagnostics: DBB: 
#           15 - Heating: CBG: 2600.0kW
#           16 - Heating: CBG: 4.440250000000003MJ
#           17 - Heating: CBG: 6.2523s
#           18 - Heating: CBG: X2-mode
#           19 - Heating: CBG: 
#           20 - Heating: CBG: 
#           21 - Heating: CBG: 
#           22 - Heating: CBG: 
#           23 - Heating: CBG: 
#           24 - Heating: CBG: 
#           25 - Magnetic field: AAQ: 
#           26 - Experiment: : Physics
#           27 - Experiment: : Rudolf Brakel
#           28 - Experiment: : S62
#           29 - Experiment: : Samuel Lazerson
#           30 - Experiment: : Samuel Lazerson
#           31 - Experiment: : sul_016
#           32 - Experiment: : olfo_012
#           33 - Magnetic field: AAE: KJM+257
#           34 - Magnetic field: AAE: 2-AA78T1106
#           36 - Diagnostics: QRN Multipurpose Manipulator: IPP-FLUC1
# 
# --------------------------------------------------------------
# timeSlice/ref:    /206
# version (status):  (4.1)
# logbook:          https://w7x-logbook.ipp-hgw.mpg.de/log.html?id=XP_20181009.43
# requested by:     sam.lazerson@ipp.mpg.de
# processed by:     dinklage@ipp.mpg.de
# contributors:     (1) - geiger@ipp.mpg.de: equilibrium
# contributors:     (2) - golo.fuchert@ipp.mpg.de: TS
# contributors:     (3) - npablant@pppl.gov: XICS
# contributors:     (4) - dinklage@ipp.mpg.de: TS
# contributors:     (5) - dinklage@ipp.mpg.de: TS and Zeff
# contributors:     (6) - dinklage@ipp.mpg.de: TS and Zeff and XICS
# contributors:     (8) - dinklage@ipp.mpg.de: fit to data
# contributors:     (11) - dinklage@ipp.mpg.de: calculated from ne fit and Zeff
# contributors:     (12) - dinklage@ipp.mpg.de: n_e and T_e fits
# contributors:     (13) - dinklage@ipp.mpg.de: n_i and T_i fits
# contributors:     (14) - dinklage@ipp.mpg.de: p_e and p_i fits
# contributors:     (15) - hakan.smith@ipp.mpg.de, dinklage@ipp.mpg.de: Hakan
# contributors:     (16) - yurij.turkin@ipp.mpg.de, dinklage@ipp.mpg.de: NTSS
# contributors:     (17) - kian.rahbarnia@ipp.mpg.de: WDIA
# contributors:     (18) - torsten.stange@ipp.mpg.de, heinrich.laqua@ipp.mpg.de: P_ECRH
# contributors:     (19) - knauer@ipp.mpg.de, jakob.brunner@ipp.mpg.de: IF
# contributors:     (20) - ulrich.neuner@ipp.mpg.de: IP
# contributors:     (21) - andreas.pavone@ipp.mpg.de: ZEFF
# contributors:     (22) - udo.hoefel@ipp.mpg.de, hirsch@ipp.mpg.de: ECE
# 
# configID:         66
# 
# parameters:   1 - densityCorrectionFactor: 1.0000
#               2 - ThomsonVersion: 10.0000
#               3 - LaserID: 3.0000
#               4 - Z: 1.0000
#               5 - Zimp: 6.0000
#               6 - a: 0.5214
#               7 - R: 5.4925
#               8 - B: 2.6705
#               9 - iota23: 0.9032
#              10 - iotaa: 0.9787
#              11 - kappa: 5.0538
#              12 - betaTotal: 0.0083
#              13 - betaPeaking: 2.0247
#              14 - mirrorRatio: 0.0970
# 
# results:      1 - Zeff: 1.29501
#               2 - nc: 0.94101
#               3 - neL: 11.392410^{19} m^{-2}
#               4 - Wdia: 540.9337kJ
#               5 - PECH: 1.3892kW
#               6 - Te0: 1.1592keV
#               7 - Ti0: 1.2740keV
#               8 - ne0: 12.129210^{19} m^{-3}
#               9 - Ip: -0.8136kA
#              10 - tauLRp: 3.3052s
#              11 - tauLRZ: 3.3052s
#              12 - tauLR: 3.3052s
#              13 - IBCp: -0.5645kA
#              14 - IBCp: -0.5645kA
#              15 - IBC: -0.5645kA
#              16 - neLTS: 9.917610^{19} m^{-2}
#              17 - Wkin: 447.7836kJ
#              18 - tauE: 389.3924s
#              19 - |ne|L: 8.7634m^{-3}
#              20 - tauEISS04: 31.4226s
# 
# fit:          1 - T_i (XICS and TS) fitted with GP06 (params: 0.3        0.45         0.5)
#               2 - T_e (TS) fitted with GP06u (params: 0.3            2           10)
#               3 - n_e (TS) fitted with GP06u (params: 0.8           3           8)
#               4 - n_i (TS) fitted with asForNeCorrectedForZeff (params: )
#               5 - p_e (TS) fitted with n_e*T_e (params: )
#               6 - p_i () fitted with n_i*T_i (params: )
#               7 - p () fitted with p_e+p_i (params: )
# 
# --------------------------------------------------------------
#  Profile 1: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              3.5000s
#  data time:         3.4862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number T_e/keV  dy    sy outlier outside HFS upperHalf
1006.00000000 NaN NaN 6.11722230 0.32830680 NaN   0 NaN NaN NaN 
1016.00000000 NaN NaN 11.16610200 0.39872134 NaN   0 NaN NaN NaN 
1017.00000000 NaN NaN 10.54270400 0.40411660 NaN   0 NaN NaN NaN 
1018.00000000 NaN NaN 2.82629040 0.26325310 NaN   0 NaN NaN NaN 
1025.00000000 NaN NaN 7.23367100 0.37840690 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 7.42391350 0.38823253 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 4.25946240 0.46800238 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 4.58798460 0.49190107 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 5.26957300 0.50886800 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 5.44127370 0.47755910 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 4.33127500 0.54031290 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 4.68727830 0.51184314 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 2.76527860 0.26141363 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 4.23385140 0.39205095 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 3.61569670 0.47800082 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 4.02617800 0.77351326 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 4.27515750 0.48425195 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 4.11181800 0.72972010 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 4.00469600 0.59202560 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 4.55729530 0.81465834 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 4.75632200 1.01997160 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 3.14830830 0.76733990 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 6.79788450 1.85047830 NaN   0 NaN NaN NaN 
1076.00000000 NaN NaN 3.24894900 0.85265756 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 3: p_e (kPa)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              3.5000s
#  data time:         3.4862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number p_e/kPa  dy    sy outlier outside HFS upperHalf
1.00000000 NaN NaN 21.68143700 1.86038150 NaN   0 NaN NaN NaN 
2.00000000 NaN NaN 18.45029600 1.02045110 NaN   0 NaN NaN NaN 
3.00000000 NaN NaN 19.25548600 1.04225500 NaN   0 NaN NaN NaN 
4.00000000 NaN NaN 18.89137600 0.98603624 NaN   0 NaN NaN NaN 
5.00000000 NaN NaN 18.54324000 1.42289270 NaN   0 NaN NaN NaN 
6.00000000 NaN NaN 14.82200100 1.41226920 NaN   0 NaN NaN NaN 
7.00000000 NaN NaN 8.81559500 0.60994720 NaN   0 NaN NaN NaN 
8.00000000 NaN NaN 6.03960400 0.43321404 NaN   0 NaN NaN NaN 
9.00000000 NaN NaN 5.77698900 0.49310014 NaN   0 NaN NaN NaN 
10.00000000 NaN NaN 3.52553180 0.36891085 NaN   0 NaN NaN NaN 
11.00000000 NaN NaN 3.70732760 0.38762570 NaN   0 NaN NaN NaN 
12.00000000 NaN NaN 2.43962070 0.29166603 NaN   0 NaN NaN NaN 
13.00000000 NaN NaN 1.49148010 0.13001941 NaN   0 NaN NaN NaN 
14.00000000 NaN NaN 0.23170725 0.03658016 NaN   0 NaN NaN NaN 
15.00000000 NaN NaN 0.05486809 0.01523762 NaN   0 NaN NaN NaN 
16.00000000 NaN NaN 1.44765220 4.32716000 NaN   0 NaN NaN NaN 
1004.00000000 NaN NaN 21.08098600 1.08561890 NaN   0 NaN NaN NaN 
1005.00000000 NaN NaN 23.91409300 1.24636520 NaN   0 NaN NaN NaN 
1006.00000000 NaN NaN 17.84472700 1.28049330 NaN   0 NaN NaN NaN 
1016.00000000 NaN NaN 18.45936000 1.21098950 NaN   0 NaN NaN NaN 
1017.00000000 NaN NaN 16.23616400 1.12468120 NaN   0 NaN NaN NaN 
1018.00000000 NaN NaN 35.40170000 7.16410900 NaN   0 NaN NaN NaN 
1025.00000000 NaN NaN 10.30107400 1.03298070 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 10.45392400 1.00522900 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 4.38628860 1.06218710 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 6.26576040 1.43941200 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 4.34869670 0.72242830 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 4.51914400 0.60526080 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 2.96950840 1.06875030 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 2.91336460 0.51487740 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 1.59853450 0.35484950 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 2.80636380 0.44034475 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 1.94305530 0.62213150 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 1.82826610 0.75941586 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 1.87301410 0.43642260 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 1.21015630 0.35539442 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 0.85504925 0.21473469 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 0.29834482 0.07764607 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 0.15693437 0.04140469 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 0.17223115 0.06398655 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 0.10891412 0.03518942 NaN   0 NaN NaN NaN 
1076.00000000 NaN NaN 0.10513036 0.03449670 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 4: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              3.5000s
#  data time:         3.4862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# x/m   y/m   z/m   dx/m   dy/m   dz/m   sx/m   sy/m   sz/m       T_e/keV   dT_e/keV    outlier outside HFS upperHalf
-5.19259175 0.79153200 0.20750925 NaN NaN NaN NaN NaN NaN 1.16498100 0.09084615 NaN   0 NaN NaN NaN 
-5.23324075 0.80014775 0.19289725 NaN NaN NaN NaN NaN NaN 1.06283490 0.04486331 NaN   0 NaN NaN NaN 
-5.27748325 0.81014125 0.18053550 NaN NaN NaN NaN NaN NaN 1.08459090 0.04246952 NaN   0 NaN NaN NaN 
-5.32167525 0.82287400 0.16412125 NaN NaN NaN NaN NaN NaN 0.97565040 0.04540373 NaN   0 NaN NaN NaN 
-5.37028000 0.83519625 0.14889275 NaN NaN NaN NaN NaN NaN 1.09270620 0.07364783 NaN   0 NaN NaN NaN 
-5.41822425 0.84554450 0.13164600 NaN NaN NaN NaN NaN NaN 0.96852535 0.08386398 NaN   0 NaN NaN NaN 
-5.46902225 0.85978950 0.11507925 NaN NaN NaN NaN NaN NaN 0.74870706 0.04562236 NaN   0 NaN NaN NaN 
-5.52203150 0.87273200 0.09915125 NaN NaN NaN NaN NaN NaN 0.69721407 0.04347949 NaN   0 NaN NaN NaN 
-5.57376300 0.88931425 0.09042575 NaN NaN NaN NaN NaN NaN 0.67414200 0.05016240 NaN   0 NaN NaN NaN 
-5.62765825 0.90367150 0.07454225 NaN NaN NaN NaN NaN NaN 0.53035340 0.04975231 NaN   0 NaN NaN NaN 
-5.68935025 0.91583050 0.04825275 NaN NaN NaN NaN NaN NaN 0.45721510 0.04109130 NaN   0 NaN NaN NaN 
-5.75002875 0.93016400 0.03071100 NaN NaN NaN NaN NaN NaN 0.34460482 0.03366902 NaN   0 NaN NaN NaN 
-5.81168500 0.94813900 0.01166650 NaN NaN NaN NaN NaN NaN 0.20393656 0.01519323 NaN   0 NaN NaN NaN 
-5.87558675 0.96402800 -0.00666175 NaN NaN NaN NaN NaN NaN 0.05267873 0.00719487 NaN   0 NaN NaN NaN 
-5.94736375 0.97964575 -0.03260375 NaN NaN NaN NaN NaN NaN 0.02440447 0.00584616 NaN   0 NaN NaN NaN 
-6.00927625 0.99689725 -0.05071625 NaN NaN NaN NaN NaN NaN 4.89362430 13.79078700 NaN   0 NaN NaN NaN 
-5.29280850 0.81456000 0.17557175 NaN NaN NaN NaN NaN NaN 1.10474990 0.04958862 NaN   0 NaN NaN NaN 
-5.27889075 0.81227900 0.18079000 NaN NaN NaN NaN NaN NaN 1.15367840 0.05340567 NaN   0 NaN NaN NaN 
-5.26307900 0.80972400 0.18671275 NaN NaN NaN NaN NaN NaN 1.82072880 0.08672389 NaN   0 NaN NaN NaN 
-5.09108825 0.76729500 0.24391075 NaN NaN NaN NaN NaN NaN 1.03182160 0.05678469 NaN   0 NaN NaN NaN 
-5.07257525 0.76356550 0.25051350 NaN NaN NaN NaN NaN NaN 0.96121620 0.05546022 NaN   0 NaN NaN NaN 
-5.05418750 0.75803700 0.25731950 NaN NaN NaN NaN NaN NaN 7.81802300 1.40455370 NaN   0 NaN NaN NaN 
-4.98229288 0.74012213 0.28084588 NaN NaN NaN NaN NaN NaN 0.88881910 0.07604122 NaN   0 NaN NaN NaN 
-4.97480260 0.73806838 0.28365263 NaN NaN NaN NaN NaN NaN 0.87889314 0.07092194 NaN   0 NaN NaN NaN 
-4.89367360 0.71821888 0.30698500 NaN NaN NaN NaN NaN NaN 0.64273520 0.13870224 NaN   0 NaN NaN NaN 
-4.88662550 0.71661963 0.30949967 NaN NaN NaN NaN NaN NaN 0.85239620 0.17318384 NaN   0 NaN NaN NaN 
-4.85716780 0.70998075 0.32000300 NaN NaN NaN NaN NaN NaN 0.51507837 0.06962589 NaN   0 NaN NaN NaN 
-4.85052990 0.70843892 0.32237633 NaN NaN NaN NaN NaN NaN 0.51837640 0.05244337 NaN   0 NaN NaN NaN 
-4.83219530 0.70858225 0.33099625 NaN NaN NaN NaN NaN NaN 0.42791590 0.14446336 NaN   0 NaN NaN NaN 
-4.82562133 0.70651542 0.33300008 NaN NaN NaN NaN NaN NaN 0.38793924 0.05390684 NaN   0 NaN NaN NaN 
-4.77590200 0.69174825 0.34905075 NaN NaN NaN NaN NaN NaN 0.36080515 0.07246732 NaN   0 NaN NaN NaN 
-4.76938770 0.68977908 0.35102392 NaN NaN NaN NaN NaN NaN 0.41371188 0.05240596 NaN   0 NaN NaN NaN 
-4.74551060 0.68563367 0.35948108 NaN NaN NaN NaN NaN NaN 0.33541524 0.09781212 NaN   0 NaN NaN NaN 
-4.73646042 0.68343433 0.36215992 NaN NaN NaN NaN NaN NaN 0.28342363 0.10437759 NaN   0 NaN NaN NaN 
-4.71145280 0.67821367 0.37430775 NaN NaN NaN NaN NaN NaN 0.27345040 0.05568004 NaN   0 NaN NaN NaN 
-4.70413892 0.67690600 0.37604450 NaN NaN NaN NaN NaN NaN 0.18369494 0.04298251 NaN   0 NaN NaN NaN 
-4.66843170 0.66836700 0.38848900 NaN NaN NaN NaN NaN NaN 0.13326350 0.02705458 NaN   0 NaN NaN NaN 
-4.65860300 0.66734367 0.39077642 NaN NaN NaN NaN NaN NaN 0.04086024 0.00772879 NaN   0 NaN NaN NaN 
-4.63728100 0.66528488 0.39983600 NaN NaN NaN NaN NaN NaN 0.02059380 0.00316514 NaN   0 NaN NaN NaN 
