#################################################################
# created:  07-Jul-2020 11:00:51
# --------------------------------------------------------------
# program:       20180927.025
# PP:            135371
# UTC:           1538045997798849024 - 1538046023148848896
# name:          ID18_2-4MW_ne_3.5-6_16.25s
# description:   
# sessionInfo:   
# comment:       Configuration Scans (High Iota)
# tags:      1 - Fuelling: DCH: H2 [5, 5, 5, 5, 5]ms [BG011, BG015] FeedForward
#            2 - Fuelling: DCH: H2 16151ms [BG011] DensityCtrl
#            3 - Fuelling: DCH: H2 57ms [BG015] FlowCtrl
#            4 - Diagnostics: DBB: 
#            5 - Diagnostics: DBB: 
#            6 - Diagnostics: DBB: 
#            7 - Diagnostics: DBB: 
#            8 - Diagnostics: DBB: 
#            9 - Heating: CBG: 4500.0kW
#           10 - Heating: CBG: 54.825425MJ
#           11 - Heating: CBG: 16.2502s
#           12 - Heating: CBG: X2-mode
#           13 - Heating: CBG: 
#           14 - Heating: CBG: 
#           15 - Heating: CBG: 
#           16 - Heating: CBG: 
#           17 - Heating: CBG: 
#           18 - Heating: CBG: 
#           19 - Heating: CBG: 
#           20 - Heating: CBG: 
#           21 - Heating: CBG: 
#           22 - Heating: CBG: 
#           23 - Heating: CBG: 
#           24 - Heating: CBG: 
#           25 - Heating: CBG: 
#           26 - Heating: CBG: 
#           27 - Heating: CBG: 
#           28 - Magnetic field: AAQ: 
#           29 - Experiment: : Physics
#           30 - Experiment: : Olaf Grulke
#           31 - Experiment: : S53
#           32 - Experiment: : Tamara Andreeva
#           33 - Experiment: : Marcin Jakubowski
#           34 - Experiment: : tya_003
#           35 - Experiment: : uhn_005
#           36 - Experiment: : sjamsa_010
#           37 - Experiment: : thomsen_005
#           38 - Experiment: : kbr_006
#           39 - Experiment: : daz_003
#           40 - Experiment: : daz_004
#           41 - Experiment: : cob_001
#           42 - Experiment: : fwa_008
#           43 - Fuelling: QSQ: Ar
#           44 - Magnetic field: AAE: FMM002+252
# 
# --------------------------------------------------------------
# timeSlice/ref:    /98
# version (status):  (4.1)
# logbook:          https://w7x-logbook.ipp-hgw.mpg.de/log.html?id=XP_20180927.25
# requested by:     tya@ipp.mpg.degeiger@ipp.mpg.de
# processed by:     dinklage@ipp.mpg.de
# contributors:     (1) - geiger@ipp.mpg.de: equilibrium
# contributors:     (2) - golo.fuchert@ipp.mpg.de: TS
# contributors:     (3) - npablant@pppl.gov: XICS
# contributors:     (4) - dinklage@ipp.mpg.de: TS
# contributors:     (5) - dinklage@ipp.mpg.de: TS and Zeff
# contributors:     (6) - dinklage@ipp.mpg.de: TS and Zeff and XICS
# contributors:     (8) - dinklage@ipp.mpg.de: fit to data
# contributors:     (11) - dinklage@ipp.mpg.de: calculated from ne fit and Zeff
# contributors:     (12) - dinklage@ipp.mpg.de: n_e and T_e fits
# contributors:     (13) - dinklage@ipp.mpg.de: n_i and T_i fits
# contributors:     (14) - dinklage@ipp.mpg.de: p_e and p_i fits
# contributors:     (15) - hakan.smith@ipp.mpg.de, dinklage@ipp.mpg.de: Hakan
# contributors:     (16) - yurij.turkin@ipp.mpg.de, dinklage@ipp.mpg.de: NTSS
# contributors:     (17) - kian.rahbarnia@ipp.mpg.de: WDIA
# contributors:     (18) - torsten.stange@ipp.mpg.de, heinrich.laqua@ipp.mpg.de: P_ECRH
# contributors:     (19) - knauer@ipp.mpg.de, jakob.brunner@ipp.mpg.de: IF
# contributors:     (20) - ulrich.neuner@ipp.mpg.de: IP
# contributors:     (21) - andreas.pavone@ipp.mpg.de: ZEFF
# contributors:     (22) - udo.hoefel@ipp.mpg.de, hirsch@ipp.mpg.de: ECE
# 
# configID:         278
# 
# parameters:   1 - densityCorrectionFactor: 1.3900
#               2 - ThomsonVersion: 10.0000
#               3 - LaserID: 3.0000
#               4 - Z: 1.0000
#               5 - Zimp: 6.0000
#               6 - a: 0.5406
#               7 - R: 5.5118
#               8 - B: 2.3802
#               9 - iota23: 0.9476
#              10 - iotaa: 1.0562
#              11 - kappa: 6.1334
#              12 - betaTotal: 0.0044
#              13 - betaPeaking: 3.0392
#              14 - mirrorRatio: 0.0437
# 
# results:      1 - Zeff: 1.35121
#               2 - nc: 0.92981
#               3 - neL: 3.533910^{19} m^{-2}
#               4 - Wdia: 351.8213kJ
#               5 - PECH: 1436.6981kW
#               6 - Te0: 3.7369keV
#               7 - Ti0: 1.6465keV
#               8 - ne0: 2.922810^{19} m^{-3}
#               9 - Ip: 1.0873kA
#              10 - tauLRp: 11.4086s
#              11 - tauLRZ: 11.4086s
#              12 - tauLR: 11.4086s
#              13 - IBCp: 4.8977kA
#              14 - IBCp: 4.8977kA
#              15 - IBC: 4.8977kA
#              16 - neLTS: 3.465510^{19} m^{-2}
#              17 - Wkin: 354.7108kJ
#              18 - tauE: 0.2449s
#              19 - |ne|L: 2.7184m^{-3}
#              20 - tauEISS04: 0.2762s
# 
# fit:          1 - T_i (XICS and TS) fitted with GP06u (params: 0.4         0.4         0.4           3)
#               2 - T_e (TS) fitted with GP06u (params: 0.3           80)
#               3 - n_e (TS) fitted with GP08 (params: 0.5)
#               4 - n_i (TS) fitted with asForNeCorrectedForZeff (params: )
#               5 - p_e (TS) fitted with n_e*T_e (params: )
#               6 - p_i () fitted with n_i*T_i (params: )
#               7 - p () fitted with p_e+p_i (params: )
# 
# --------------------------------------------------------------
#  Profile 1: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              3.5000s
#  data time:         3.4862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number T_e/keV  dy    sy outlier outside HFS upperHalf
1017.00000000 NaN NaN 2.26436350 0.14762157 NaN   0 NaN NaN NaN 
1018.00000000 NaN NaN 0.39989450 0.10459188 NaN   0 NaN NaN NaN 
1025.00000000 NaN NaN 2.17354270 0.18422046 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 2.17205720 0.17079039 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 1.97529180 0.33836037 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 1.70793060 0.31521200 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 2.30063960 0.26112342 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 2.32851240 0.26835886 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 1.75728310 0.27755553 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 1.73527500 0.30145025 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 1.15618290 0.13949353 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 1.67380930 0.19944686 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 1.74983840 0.30191457 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 1.49742640 0.41572106 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 1.37168120 0.29138880 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 0.89022860 0.42759526 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 1.23288570 0.37131550 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 1.00959410 0.30076742 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 0.47795007 0.13855515 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 0.83170706 0.22765060 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 0.00000000 0.00000000 NaN   1 NaN NaN NaN 
1076.00000000 NaN NaN 0.49299562 0.24215321 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 3: p_e (kPa)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              3.5000s
#  data time:         3.4862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# channel number/1 dx  sx  channel number p_e/kPa  dy    sy outlier outside HFS upperHalf
1.00000000 NaN NaN 13.64368700 2.56778700 NaN   0 NaN NaN NaN 
2.00000000 NaN NaN 10.65584500 1.35736400 NaN   0 NaN NaN NaN 
3.00000000 NaN NaN 11.15919200 1.45263950 NaN   0 NaN NaN NaN 
4.00000000 NaN NaN 11.36642300 1.23348470 NaN   0 NaN NaN NaN 
5.00000000 NaN NaN 11.80427900 2.42232680 NaN   0 NaN NaN NaN 
6.00000000 NaN NaN 9.31062500 1.71830130 NaN   0 NaN NaN NaN 
7.00000000 NaN NaN 6.93582250 0.84028560 NaN   0 NaN NaN NaN 
8.00000000 NaN NaN 4.95912500 0.53180486 NaN   0 NaN NaN NaN 
9.00000000 NaN NaN 4.97028160 0.59754110 NaN   0 NaN NaN NaN 
10.00000000 NaN NaN 2.98057340 0.36640105 NaN   0 NaN NaN NaN 
11.00000000 NaN NaN 3.81250430 0.48262972 NaN   0 NaN NaN NaN 
12.00000000 NaN NaN 2.99119830 0.43498164 NaN   0 NaN NaN NaN 
13.00000000 NaN NaN 1.12173710 0.15956163 NaN   0 NaN NaN NaN 
14.00000000 NaN NaN 0.23763062 0.05163396 NaN   0 NaN NaN NaN 
15.00000000 NaN NaN 0.02172378 0.01761472 NaN   0 NaN NaN NaN 
16.00000000 NaN NaN 0.08666900 0.22147670 NaN   0 NaN NaN NaN 
1004.00000000 NaN NaN 14.68677700 1.51924670 NaN   0 NaN NaN NaN 
1005.00000000 NaN NaN 15.72439100 1.49497770 NaN   0 NaN NaN NaN 
1006.00000000 NaN NaN 33.07844000 3.83433370 NaN   1 NaN NaN NaN 
1016.00000000 NaN NaN 10.47261200 1.46810260 NaN   0 NaN NaN NaN 
1017.00000000 NaN NaN 10.46107500 1.46092050 NaN   0 NaN NaN NaN 
1018.00000000 NaN NaN 9.52955700 11.25041000 NaN   0 NaN NaN NaN 
1025.00000000 NaN NaN 7.38818200 1.45985130 NaN   0 NaN NaN NaN 
1026.00000000 NaN NaN 7.54068400 1.28027140 NaN   0 NaN NaN NaN 
1035.00000000 NaN NaN 4.09373330 1.52056480 NaN   0 NaN NaN NaN 
1036.00000000 NaN NaN 4.47342350 1.79355010 NaN   0 NaN NaN NaN 
1041.00000000 NaN NaN 4.01108100 0.84296940 NaN   0 NaN NaN NaN 
1042.00000000 NaN NaN 4.94996740 1.12465570 NaN   0 NaN NaN NaN 
1045.00000000 NaN NaN 3.49585700 1.14733060 NaN   0 NaN NaN NaN 
1046.00000000 NaN NaN 2.61000920 0.81385580 NaN   0 NaN NaN NaN 
1053.00000000 NaN NaN 1.44407830 0.27228963 NaN   0 NaN NaN NaN 
1054.00000000 NaN NaN 3.06753250 0.60940690 NaN   0 NaN NaN NaN 
1057.00000000 NaN NaN 2.47188430 0.60648210 NaN   0 NaN NaN NaN 
1058.00000000 NaN NaN 1.25933540 0.67691180 NaN   0 NaN NaN NaN 
1063.00000000 NaN NaN 0.67116720 0.30747208 NaN   0 NaN NaN NaN 
1064.00000000 NaN NaN 0.44244980 0.43839370 NaN   0 NaN NaN NaN 
1069.00000000 NaN NaN 0.33318055 0.16765848 NaN   0 NaN NaN NaN 
1070.00000000 NaN NaN 0.25590673 0.11261695 NaN   0 NaN NaN NaN 
1073.00000000 NaN NaN 0.09016781 0.03570550 NaN   0 NaN NaN NaN 
1074.00000000 NaN NaN 0.11542688 0.04015407 NaN   0 NaN NaN NaN 
1075.00000000 NaN NaN 0.00000000 0.00000000 NaN   1 NaN NaN NaN 
1076.00000000 NaN NaN 0.14208202 0.25663248 NaN   0 NaN NaN NaN 
# --------------------------------------------------------------
#  Profile 4: T_e (keV)
#  TS (raw) golo.fuchert@ipp.mpg.de
#  time:              3.5000s
#  data time:         3.4862s
#  number of slices:  1
#  parameter:         version: 10
#                     laser id: 3
# x/m   y/m   z/m   dx/m   dy/m   dz/m   sx/m   sy/m   sz/m       T_e/keV   dT_e/keV    outlier outside HFS upperHalf
-5.19259175 0.79153200 0.20750925 NaN NaN NaN NaN NaN NaN 4.19344140 0.71663487 NaN   0 NaN NaN NaN 
-5.23324075 0.80014775 0.19289725 NaN NaN NaN NaN NaN NaN 3.72942780 0.40734360 NaN   0 NaN NaN NaN 
-5.27748325 0.81014125 0.18053550 NaN NaN NaN NaN NaN NaN 3.59124110 0.39649710 NaN   0 NaN NaN NaN 
-5.32167525 0.82287400 0.16412125 NaN NaN NaN NaN NaN NaN 3.37711670 0.32668704 NaN   0 NaN NaN NaN 
-5.37028000 0.83519625 0.14889275 NaN NaN NaN NaN NaN NaN 3.57699500 0.66914290 NaN   0 NaN NaN NaN 
-5.41822425 0.84554450 0.13164600 NaN NaN NaN NaN NaN NaN 2.68734860 0.44965720 NaN   0 NaN NaN NaN 
-5.46902225 0.85978950 0.11507925 NaN NaN NaN NaN NaN NaN 2.30956530 0.24436963 NaN   0 NaN NaN NaN 
-5.52203150 0.87273200 0.09915125 NaN NaN NaN NaN NaN NaN 1.84145460 0.17155622 NaN   0 NaN NaN NaN 
-5.57376300 0.88931425 0.09042575 NaN NaN NaN NaN NaN NaN 1.61971700 0.16907947 NaN   0 NaN NaN NaN 
-5.62765825 0.90367150 0.07454225 NaN NaN NaN NaN NaN NaN 1.12958530 0.11965875 NaN   0 NaN NaN NaN 
-5.68935025 0.91583050 0.04825275 NaN NaN NaN NaN NaN NaN 1.06126500 0.11098441 NaN   0 NaN NaN NaN 
-5.75002875 0.93016400 0.03071100 NaN NaN NaN NaN NaN NaN 0.95191420 0.11091900 NaN   0 NaN NaN NaN 
-5.81168500 0.94813900 0.01166650 NaN NaN NaN NaN NaN NaN 0.44284415 0.05495395 NaN   0 NaN NaN NaN 
-5.87558675 0.96402800 -0.00666175 NaN NaN NaN NaN NaN NaN 0.19427319 0.03293483 NaN   0 NaN NaN NaN 
-5.94736375 0.97964575 -0.03260375 NaN NaN NaN NaN NaN NaN 0.06430775 0.04217847 NaN   0 NaN NaN NaN 
-6.00927625 0.99689725 -0.05071625 NaN NaN NaN NaN NaN NaN 0.63512146 1.51496920 NaN   0 NaN NaN NaN 
-5.29280850 0.81456000 0.17557175 NaN NaN NaN NaN NaN NaN 3.98555090 0.36296980 NaN   0 NaN NaN NaN 
-5.27889075 0.81227900 0.18079000 NaN NaN NaN NaN NaN NaN 4.36230040 0.36214690 NaN   0 NaN NaN NaN 
-5.26307900 0.80972400 0.18671275 NaN NaN NaN NaN NaN NaN 24.99999800 0.00000000 NaN   1 NaN NaN NaN 
-5.09108825 0.76729500 0.24391075 NaN NaN NaN NaN NaN NaN 2.77049700 0.34350705 NaN   0 NaN NaN NaN 
-5.07257525 0.76356550 0.25051350 NaN NaN NaN NaN NaN NaN 2.88349900 0.35611830 NaN   0 NaN NaN NaN 
-5.05418750 0.75803700 0.25731950 NaN NaN NaN NaN NaN NaN 14.87362800 17.12317500 NaN   0 NaN NaN NaN 
-4.98229288 0.74012213 0.28084588 NaN NaN NaN NaN NaN NaN 2.12157820 0.37868443 NaN   0 NaN NaN NaN 
-4.97480260 0.73806838 0.28365263 NaN NaN NaN NaN NaN NaN 2.16685150 0.32605960 NaN   0 NaN NaN NaN 
-4.89367360 0.71821888 0.30698500 NaN NaN NaN NaN NaN NaN 1.29353420 0.42632330 NaN   0 NaN NaN NaN 
-4.88662550 0.71661963 0.30949967 NaN NaN NaN NaN NaN NaN 1.63478040 0.58186910 NaN   0 NaN NaN NaN 
-4.85716780 0.70998075 0.32000300 NaN NaN NaN NaN NaN NaN 1.08818440 0.19247319 NaN   0 NaN NaN NaN 
-4.85052990 0.70843892 0.32237633 NaN NaN NaN NaN NaN NaN 1.32682420 0.25979888 NaN   0 NaN NaN NaN 
-4.83219530 0.70858225 0.33099625 NaN NaN NaN NaN NaN NaN 1.24165680 0.35721440 NaN   0 NaN NaN NaN 
-4.82562133 0.70651542 0.33300008 NaN NaN NaN NaN NaN NaN 0.93877900 0.24309497 NaN   0 NaN NaN NaN 
-4.77590200 0.69174825 0.34905075 NaN NaN NaN NaN NaN NaN 0.77956780 0.11296183 NaN   0 NaN NaN NaN 
-4.76938770 0.68977908 0.35102392 NaN NaN NaN NaN NaN NaN 1.14385990 0.18182948 NaN   0 NaN NaN NaN 
-4.74551060 0.68563367 0.35948108 NaN NaN NaN NaN NaN NaN 0.88169800 0.15380037 NaN   0 NaN NaN NaN 
-4.73646042 0.68343433 0.36215992 NaN NaN NaN NaN NaN NaN 0.52491087 0.24160020 NaN   0 NaN NaN NaN 
-4.71145280 0.67821367 0.37430775 NaN NaN NaN NaN NaN NaN 0.30539867 0.12395669 NaN   0 NaN NaN NaN 
-4.70413892 0.67690600 0.37604450 NaN NaN NaN NaN NaN NaN 0.31020734 0.26883388 NaN   0 NaN NaN NaN 
-4.66843170 0.66836700 0.38848900 NaN NaN NaN NaN NaN NaN 0.16867334 0.06799637 NaN   0 NaN NaN NaN 
